Voucher Number,Vendor ID,Vendor Name,G/L Date,Expense Category,Amount
00006667,0000152736,C&S ENGINEERS INC,02/13/2015 12:00:00 AM,CWIP: Capital Project Expense,$4290.00
00006668,0000152736,C&S ENGINEERS INC,02/13/2015 12:00:00 AM,CWIP: Capital Project Expense,$2567.58
00006669,0000152736,C&S ENGINEERS INC,02/13/2015 12:00:00 AM,CWIP: Capital Project Expense,$9509.92
00006660,0000010232,CDW GOVERNMENT INC,02/13/2015 12:00:00 AM,General Plant Suppl,$85.41
00006665,0000010232,CDW GOVERNMENT INC,02/13/2015 12:00:00 AM,General Plant Suppl,$984.98
00006670,0000010179,COMCAST,02/13/2015 12:00:00 AM,EDP Services (outside),$217.79
00006661,DCPM1,DEPT OF CONSUMER PROTECTION,02/13/2015 12:00:00 AM,Licenses,$285.00
00006666,0000010249,F W WEBB COMPANY,02/13/2015 12:00:00 AM,Plumb&Heat Suppl,$18.12
00006654,0000018049,FIREMATIC SUPPLY COMPANY INC,02/13/2015 12:00:00 AM,General Plant Suppl,$1853.94
00006655,0000011140,LANGUAGE LINE SERVICES INC,02/13/2015 12:00:00 AM,Telephone,$4.30
00006650,0000025243,MCFARLAND-JOHNSON INC,02/13/2015 12:00:00 AM,CWIP: Capital Project Expense,$2499.61
00006653,0000025243,MCFARLAND-JOHNSON INC,02/13/2015 12:00:00 AM,CWIP: Capital Project Expense,$3764.60
00006652,0000056519,RED TECHNOLOGIES LLC,02/13/2015 12:00:00 AM,CWIP: Capital Project Expense,$71481.00
00006659,0000010337,ST MARY'S HOSPITAL CORP,02/13/2015 12:00:00 AM,Empl Edu Costs (tuition),$250.00
00006657,0000120553,STAPLES CONTRACT & COMMERCIAL INC,02/13/2015 12:00:00 AM,Office Supplies,$2.65
00006657,0000120553,STAPLES CONTRACT & COMMERCIAL INC,02/13/2015 12:00:00 AM,Blueprint & Photo Suppl,$326.34
00006651,0000010009,SUBURBAN STATIONERS INC,02/13/2015 12:00:00 AM,Office Supplies,$35.03
00006656,0000027563,UNITED PARCEL SERVICE,02/13/2015 12:00:00 AM,Mail,$89.26
00006663,0000027563,UNITED PARCEL SERVICE,02/13/2015 12:00:00 AM,Mail,$60.05
00006671,0000010346,A ROYAL FLUSH INC,02/17/2015 12:00:00 AM,Rental equipment,$154.00
00006672,0000010346,A ROYAL FLUSH INC,02/17/2015 12:00:00 AM,Rental equipment,$88.00
00006682,0000150870,AIRGAS USA LLC,02/17/2015 12:00:00 AM,Natural gas,$11.25
00006682,0000150870,AIRGAS USA LLC,02/17/2015 12:00:00 AM,Medical Suppl,$48.75
00006692,0000159468,DENOVO,02/17/2015 12:00:00 AM,Consultant Services,$6028.00
00006690,0000010003,EVERSOURCE CL&P,02/17/2015 12:00:00 AM,Utility: electricity,$44.25
00006693,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,02/17/2015 12:00:00 AM,Natural gas,$424.70
00006677,0000154524,FLEETCHEK LLC,02/17/2015 12:00:00 AM,EDP Software License,$600.00
00006678,0000010008,GRAINGER INDUSTRIAL SUPPLY,02/17/2015 12:00:00 AM,Misc Oper Supp,$35.79
00006686,0000010008,GRAINGER INDUSTRIAL SUPPLY,02/17/2015 12:00:00 AM,Plumb&Heat Suppl,$741.37
00006694,0000010057,METROPOLITAN DISTRICT,02/17/2015 12:00:00 AM,Water Utility,$171.68
00006679,0000011198,OSHKOSH TRUCK SALES CORP,02/17/2015 12:00:00 AM,Repr & Serv MV,$2500.00
00006680,0000011198,OSHKOSH TRUCK SALES CORP,02/17/2015 12:00:00 AM,Repr & Serv MV,$2500.00
00006681,0000011198,OSHKOSH TRUCK SALES CORP,02/17/2015 12:00:00 AM,Repr & Serv MV,$2500.00
00006674,0000010231,SECURITY UNIFORMS INC,02/17/2015 12:00:00 AM,Clothing,$408.00
00006675,0000010231,SECURITY UNIFORMS INC,02/17/2015 12:00:00 AM,Clothing,$351.00
00006676,0000010231,SECURITY UNIFORMS INC,02/17/2015 12:00:00 AM,Clothing,$320.00
00006684,0000010231,SECURITY UNIFORMS INC,02/17/2015 12:00:00 AM,Clothing,$1610.00
00006685,0000010543,SHIPMANS FIRE EQUIP CO INC,02/17/2015 12:00:00 AM,General Plant Suppl,$1500.00
00006691,0000010072,THE CONNECTICUT WATER CO,02/17/2015 12:00:00 AM,Water Utility,$6296.09
00006688,0000000040,TOWN OF EAST GRANBY,02/17/2015 12:00:00 AM,Pilot,$657991.07
00006689,0000000164,TOWN OF WINDSOR,02/17/2015 12:00:00 AM,Pilot,$6925.43
00006687,0000080853,VIKING-CIVES USA,02/17/2015 12:00:00 AM,Replace Parts equip,$1586.76
00006683,0000069047,WITMER PUBLIC SAFETY GROUP INC,02/17/2015 12:00:00 AM,Misc Oper Supp,$48.00
00006772,0000150870,AIRGAS USA LLC,02/18/2015 12:00:00 AM,Misc Oper Supp,$37.50
00006756,0000137037,ALL PHASE ELECTRIC SUPPLY COMPANY,02/18/2015 12:00:00 AM,Elect Suppl building,$1212.70
00006767,0000010697,AUTOMATIC DOOR SYSTEMS INC,02/18/2015 12:00:00 AM,Replace Parts building,$238.88
00006765,0000012872,C & C JANITORIAL SUPPLIES INC,02/18/2015 12:00:00 AM,Household Suppl,$16345.40
00006765,0000012872,C & C JANITORIAL SUPPLIES INC,02/18/2015 12:00:00 AM,"Laundry, Clean",$3753.60
00006717,0000000501,CITY OF GROTON,02/18/2015 12:00:00 AM,Utility: electricity,$64.34
00006719,0000000501,CITY OF GROTON,02/18/2015 12:00:00 AM,Utility: electricity,$310.19
00006720,0000000501,CITY OF GROTON,02/18/2015 12:00:00 AM,Utility: electricity,$420.14
00006721,0000000501,CITY OF GROTON,02/18/2015 12:00:00 AM,Utility: electricity,$1483.50
00006722,0000000501,CITY OF GROTON,02/18/2015 12:00:00 AM,Utility: electricity,$1549.48
00006723,0000000501,CITY OF GROTON,02/18/2015 12:00:00 AM,Utility: electricity,$197.66
00006724,0000000501,CITY OF GROTON,02/18/2015 12:00:00 AM,Utility: electricity,$110.15
00006725,0000000501,CITY OF GROTON,02/18/2015 12:00:00 AM,Utility: electricity,$190.12
00006726,0000000501,CITY OF GROTON,02/18/2015 12:00:00 AM,Utility: electricity,$1910.85
00006732,0000010004,CONNECTICUT COMMUNITY PROVIDERS,02/18/2015 12:00:00 AM,Laundry Services,$311.49
00006730,0000019145,CRYOTECH DEICING TECHNOLOGY,02/18/2015 12:00:00 AM,Anti-Freeze,$19152.00
00006731,0000019145,CRYOTECH DEICING TECHNOLOGY,02/18/2015 12:00:00 AM,Anti-Freeze,$19152.00
00006740,0000019145,CRYOTECH DEICING TECHNOLOGY,02/18/2015 12:00:00 AM,Anti-Freeze,$19229.52
00006751,0000010020,EAST RIVER ENERGY INC,02/18/2015 12:00:00 AM,Gasoline,$1814.22
00006753,0000010020,EAST RIVER ENERGY INC,02/18/2015 12:00:00 AM,Diesel Fuel,$6679.54
00006697,0000010003,EVERSOURCE CL&P,02/18/2015 12:00:00 AM,Utility: electricity,$71.87
00006698,0000010003,EVERSOURCE CL&P,02/18/2015 12:00:00 AM,Utility: electricity,$26.58
00006699,0000010003,EVERSOURCE CL&P,02/18/2015 12:00:00 AM,Utility: electricity,$44.25
00006700,0000010003,EVERSOURCE CL&P,02/18/2015 12:00:00 AM,Utility: electricity,$369.14
00006701,0000010003,EVERSOURCE CL&P,02/18/2015 12:00:00 AM,Utility: electricity,$548.50
00006702,0000010003,EVERSOURCE CL&P,02/18/2015 12:00:00 AM,Utility: electricity,$98.82
00006703,0000010003,EVERSOURCE CL&P,02/18/2015 12:00:00 AM,Utility: electricity,$83.16
00006704,0000010003,EVERSOURCE CL&P,02/18/2015 12:00:00 AM,Utility: electricity,$788.56
00006705,0000010003,EVERSOURCE CL&P,02/18/2015 12:00:00 AM,Utility: electricity,$146.75
00006706,0000010003,EVERSOURCE CL&P,02/18/2015 12:00:00 AM,Utility: electricity,$71.06
00006707,0000010003,EVERSOURCE CL&P,02/18/2015 12:00:00 AM,Utility: electricity,$44.25
00006709,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,02/18/2015 12:00:00 AM,Natural gas,$3869.86
00006710,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,02/18/2015 12:00:00 AM,Natural gas,$1566.02
00006711,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,02/18/2015 12:00:00 AM,Natural gas,$2081.86
00006712,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,02/18/2015 12:00:00 AM,Natural gas,$5358.37
00006713,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,02/18/2015 12:00:00 AM,Natural gas,$2893.50
00006714,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,02/18/2015 12:00:00 AM,Natural gas,$2305.25
00006715,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,02/18/2015 12:00:00 AM,Natural gas,$3030.36
00006727,0000010027,EVERSOURCE ENERGY YANKEE GAS SERVICES,02/18/2015 12:00:00 AM,Natural gas,$1624.91
00006739,0000010249,F W WEBB COMPANY,02/18/2015 12:00:00 AM,Plumb&Heat Suppl,$4444.52
00006716,0000010139,GENUINE PARTS COMPANY,02/18/2015 12:00:00 AM,"Blades, snow",$114.92
00006777,0000010165,GRANITE GROUP INDUSTRIAL SUPPLY,02/18/2015 12:00:00 AM,Plumb&Heat Suppl,$172.99
00006775,0000034576,HUNGERFORD/CONNECTICUT WATER,02/18/2015 12:00:00 AM,Elect Suppl building,$2474.30
00006695,0000010128,IBM CORPORATION,02/18/2015 12:00:00 AM,EDP Hardware Maint,$410.82
00006746,0000031116,ID ENHANCEMENTS INC,02/18/2015 12:00:00 AM,Misc Oper Supp,$710.00
00006764,0000012431,JV III CONSTRUCTION,02/18/2015 12:00:00 AM,Rental Trucks/Vehicle,$10455.00
00006748,0000012476,KONE INC,02/18/2015 12:00:00 AM,Contract Work buildings,$1713.24
00006770,0000109596,LOWE CARTING & RECYCLING,02/18/2015 12:00:00 AM,Trash Removal,$68.00
00006780,0000089611,METROCAST COMMUNICATIONS OF,02/18/2015 12:00:00 AM,Telephone,$199.95
00006696,0000010057,METROPOLITAN DISTRICT,02/18/2015 12:00:00 AM,Sewer Utility,$29394.75
00006755,0000014265,MOTION INDUSTRIES INC,02/18/2015 12:00:00 AM,Elect Suppl building,$1563.07
00006745,0000010268,MURPHY SECURITY SERVICE LLC,02/18/2015 12:00:00 AM,"Fees, Non-Professional",$22124.20
00006735,0000011198,OSHKOSH TRUCK SALES CORP,02/18/2015 12:00:00 AM,Repr & Serv MV,$3307.89
00006737,0000011198,OSHKOSH TRUCK SALES CORP,02/18/2015 12:00:00 AM,Repr & Serv MV,$1107.59
00006738,0000011198,OSHKOSH TRUCK SALES CORP,02/18/2015 12:00:00 AM,Repr & Serv MV,$2637.34
00006718,0000011627,OVERHEAD DOOR CO,02/18/2015 12:00:00 AM,Replace Parts building,$170.00
00006741,0000027857,PITNEY BOWES RESERVE ACCOUNT,02/18/2015 12:00:00 AM,Mail,$208.99
00006742,0000027857,PITNEY BOWES RESERVE ACCOUNT,02/18/2015 12:00:00 AM,Mail,$73.18
00006773,0000012609,SERVICE STATION EQUIP INC,02/18/2015 12:00:00 AM,Misc Oper Supp,$1682.75
00006781,0000012609,SERVICE STATION EQUIP INC,02/18/2015 12:00:00 AM,Contract Work grounds,$439.59
00006734,0000010543,SHIPMANS FIRE EQUIP CO INC,02/18/2015 12:00:00 AM,General Plant Suppl,$479.00
00006733,0000011300,SOLO MECHANICAL MAINTENANCE INC,02/18/2015 12:00:00 AM,Plumb&Heat Suppl,$1942.55
00006708,0000052619,SPRINT PCS,02/18/2015 12:00:00 AM,Telephone,$1376.23
00006779,0000010785,STANTON EQUIPMENT INC,02/18/2015 12:00:00 AM,Replace Parts equip,$112.90
00006728,0000010009,SUBURBAN STATIONERS INC,02/18/2015 12:00:00 AM,Office Supplies,$193.80
00006749,0000010009,SUBURBAN STATIONERS INC,02/18/2015 12:00:00 AM,Office Supplies,$138.63
00006749,0000010009,SUBURBAN STATIONERS INC,02/18/2015 12:00:00 AM,Blueprint & Photo Suppl,$214.10
00006758,0000160381,TEAM EAGLE INC,02/18/2015 12:00:00 AM,Replace Parts equip,$1218.92
00006766,0000126500,THE LAW OFFICES OF N WARREN HESS III,02/18/2015 12:00:00 AM,CWIP: Capital Project Expense,$257471.26
00006768,0000126500,THE LAW OFFICES OF N WARREN HESS III,02/18/2015 12:00:00 AM,CWIP: Capital Project Expense,$408414.63
00006769,0000126500,THE LAW OFFICES OF N WARREN HESS III,02/18/2015 12:00:00 AM,CWIP: Capital Project Expense,$305828.26
00006744,0000017150,THE LEXINGTON GROUP INC,02/18/2015 12:00:00 AM,Fees profess,$687.75
00006729,0000010191,THE TRANE COMPANY,02/18/2015 12:00:00 AM,Plumb&Heat Suppl,$528.00
00006754,0000049636,THYSSEN KRUPP AIRPORT SYSTEMS INC,02/18/2015 12:00:00 AM,Replace Parts building,$1151.00
00006771,0000027563,UNITED PARCEL SERVICE,02/18/2015 12:00:00 AM,Mail,$23.95
00006778,0000027563,UNITED PARCEL SERVICE,02/18/2015 12:00:00 AM,Mail,$11.92
00006774,0000052616,UNITED ROTARY BRUSH CORP,02/18/2015 12:00:00 AM,small Tools,$2433.12
00006747,0000010101,USA HAULING & RECYCLING INC,02/18/2015 12:00:00 AM,Trash Removal,$71.56
00006750,0000010101,USA HAULING & RECYCLING INC,02/18/2015 12:00:00 AM,Trash Removal,$6681.00
00006752,0000010101,USA HAULING & RECYCLING INC,02/18/2015 12:00:00 AM,Trash Removal,$4596.00
00006757,0000010101,USA HAULING & RECYCLING INC,02/18/2015 12:00:00 AM,Trash Removal,$5083.00
00006759,0000010101,USA HAULING & RECYCLING INC,02/18/2015 12:00:00 AM,Trash Removal,$300.00
00006760,0000010101,USA HAULING & RECYCLING INC,02/18/2015 12:00:00 AM,Trash Removal,$600.00
00006761,0000010101,USA HAULING & RECYCLING INC,02/18/2015 12:00:00 AM,Trash Removal,$300.00
00006762,0000010101,USA HAULING & RECYCLING INC,02/18/2015 12:00:00 AM,Trash Removal,$300.00
00006763,0000010101,USA HAULING & RECYCLING INC,02/18/2015 12:00:00 AM,Trash Removal,$300.00
00006736,0000010037,WEST GROUP,02/18/2015 12:00:00 AM,Dues & Subs,$480.69
00006743,0000010006,XEROX GOVERNMENT SYSTEMS LLC,02/18/2015 12:00:00 AM,Rental equipment,$719.00
00006790,0000010346,A ROYAL FLUSH INC,02/19/2015 12:00:00 AM,Rental equipment,$1051.20
00006784,0000010262,ACCURATE TERMITE & PEST CONTROL CO INC,02/19/2015 12:00:00 AM,Spraying Insecticides,$48.00
00006783,0000010028,DIME OIL COMPANY LLC,02/19/2015 12:00:00 AM,Kerosene,$453.39
00006791,0000010028,DIME OIL COMPANY LLC,02/19/2015 12:00:00 AM,Kerosene,$2281.51
00006793,0000010028,DIME OIL COMPANY LLC,02/19/2015 12:00:00 AM,Kerosene,$1040.00
00006796,0000010028,DIME OIL COMPANY LLC,02/19/2015 12:00:00 AM,Kerosene,$3414.11
00006788,0000011354,GARRITY ASPHALT RECLAIMING INC,02/19/2015 12:00:00 AM,Rental Trucks/Vehicle,$76200.00
00006795,0000010139,GENUINE PARTS COMPANY,02/19/2015 12:00:00 AM,"Blades, snow",$37.21
00006797,0000010139,GENUINE PARTS COMPANY,02/19/2015 12:00:00 AM,"Blades, snow",$5.19
00006798,0000010139,GENUINE PARTS COMPANY,02/19/2015 12:00:00 AM,"Blades, snow",$38.54
00006799,0000010139,GENUINE PARTS COMPANY,02/19/2015 12:00:00 AM,"Blades, snow",$58.05
00006800,0000010139,GENUINE PARTS COMPANY,02/19/2015 12:00:00 AM,"Blades, snow",$107.88
00006801,0000010139,GENUINE PARTS COMPANY,02/19/2015 12:00:00 AM,"Blades, snow",$13.98
00006802,0000010139,GENUINE PARTS COMPANY,02/19/2015 12:00:00 AM,"Blades, snow",$20.00
00006803,0000010139,GENUINE PARTS COMPANY,02/19/2015 12:00:00 AM,"Blades, snow",$39.03
00006805,0000010139,GENUINE PARTS COMPANY,02/19/2015 12:00:00 AM,"Blades, snow",$18.78
00006806,0000010139,GENUINE PARTS COMPANY,02/19/2015 12:00:00 AM,"Blades, snow",$4.38
00006807,0000010139,GENUINE PARTS COMPANY,02/19/2015 12:00:00 AM,"Blades, snow",$30.05
00006804,0000010830,HERB HOLDEN TRUCKING INC,02/19/2015 12:00:00 AM,Rental Trucks/Vehicle,$28342.74
00006785,0000014749,LAWNS BY MARCUS HILDITCH,02/19/2015 12:00:00 AM,Contract Maint Work,$177.50
00006792,0000030006,NEW ENGLAND FIRE EQUIPMENT,02/19/2015 12:00:00 AM,Replace Parts MV,$1495.00
00006786,0000089118,PITNEY BOWES GLOBAL FINANCIAL SERVICES,02/19/2015 12:00:00 AM,Rental equipment,$1171.00
00006782,0000012618,STANWYCK AVIONICS INC,02/19/2015 12:00:00 AM,Rep & Serv tools and equip,$450.00
00006789,0000010072,THE CONNECTICUT WATER CO,02/19/2015 12:00:00 AM,Water Utility,$68.58
00006787,0000148008,TYCO INTEGRATED SECURITY LLC,02/19/2015 12:00:00 AM,Rep & Serv tools and equip,$572.75
00006794,0000010331,UTILITY COMMUNICATIONS INC,02/19/2015 12:00:00 AM,Rep & Serv tools and equip,$600.00
00006808,0000152736,C&S ENGINEERS INC,02/26/2015 12:00:00 AM,CWIP: Capital Project Expense,$28968.87
3486,2030,City of Groton,03/01/2015 12:00:00 AM,      Utilities - Sewer,$1698.71
3618,2120,Point Lighting Corporation,03/01/2015 12:00:00 AM,      RW Supp - Electrical,$3600.00
3375,2002,Accurate Termite & Pest Contro,03/04/2015 12:00:00 AM,      Pest Control,$288.00
3406,2040,Cryotech Deicing Technologies,03/04/2015 12:00:00 AM,      Wtr/Stm-Solid Sodium Acetat,$43110.60
3390,2049,East River Energy Inc.,03/04/2015 12:00:00 AM,      MV - Diesel,$6561.10
3391,2049,East River Energy Inc.,03/04/2015 12:00:00 AM,      MV - Gasoline,$1996.77
3392,2049,East River Energy Inc.,03/04/2015 12:00:00 AM,      MV - Gasoline,$1768.51
3393,2049,East River Energy Inc.,03/04/2015 12:00:00 AM,      MV - Gasoline,$3046.77
3394,2049,East River Energy Inc.,03/04/2015 12:00:00 AM,      MV - Gasoline,$1752.21
3395,2049,East River Energy Inc.,03/04/2015 12:00:00 AM,      MV - Diesel,$3305.25
3396,2049,East River Energy Inc.,03/04/2015 12:00:00 AM,      MV - Diesel,$5864.04
3409,2049,East River Energy Inc.,03/05/2015 12:00:00 AM,      MV - Diesel,$6480.86
3410,2049,East River Energy Inc.,03/05/2015 12:00:00 AM,      MV - Diesel,$3707.82
3411,2049,East River Energy Inc.,03/05/2015 12:00:00 AM,      MV - Diesel,$4610.32
3412,2049,East River Energy Inc.,03/05/2015 12:00:00 AM,      MV - Diesel,$2078.01
3413,2049,East River Energy Inc.,03/05/2015 12:00:00 AM,      MV - Diesel,$3852.80
3414,2049,East River Energy Inc.,03/05/2015 12:00:00 AM,      MV - Diesel,$2556.71
3415,2049,East River Energy Inc.,03/05/2015 12:00:00 AM,      MV - Diesel,$3565.51
3417,2049,East River Energy Inc.,03/05/2015 12:00:00 AM,      MV - Diesel,$3439.35
3418,2062,Firematic Supply Company,03/05/2015 12:00:00 AM,      Bldg Supp -Genl Plant/Misc,$860.00
3422,2040,Cryotech Deicing Technologies,03/06/2015 12:00:00 AM,      Wtr/Stm - Liquid Acetate,$18043.91
3425,2158,Town of Windham - Windham Wate,03/10/2015 12:00:00 AM,      Utilities - Water,$36.52
3431,2002,Accurate Termite & Pest Contro,03/11/2015 12:00:00 AM,      Pest Control,$288.00
3441,2022,"Buckley Associates, Inc.",03/11/2015 12:00:00 AM,      Bldg Supp - Plumbing/HVAC,$495.00
3432,2040,Cryotech Deicing Technologies,03/11/2015 12:00:00 AM,      Wtr/Stm - Liquid Acetate,$39133.91
3433,2073,"Herb Holden Trucking, Inc.",03/11/2015 12:00:00 AM,      Wtr/Stm - Equip Rental,$23539.95
3434,2073,"Herb Holden Trucking, Inc.",03/11/2015 12:00:00 AM,      Wtr/Stm - Equip Rental,$1296.80
3436,2073,"Herb Holden Trucking, Inc.",03/11/2015 12:00:00 AM,      Wtr/Stm - Equip Rental,$33386.55
3437,2073,"Herb Holden Trucking, Inc.",03/11/2015 12:00:00 AM,      Wtr/Stm - Equip Rental,$38046.65
3438,2073,"Herb Holden Trucking, Inc.",03/11/2015 12:00:00 AM,      Wtr/Stm - Equip Rental,$2593.60
3439,2073,"Herb Holden Trucking, Inc.",03/11/2015 12:00:00 AM,      Wtr/Stm - Equip Rental,$9327.15
3440,2073,"Herb Holden Trucking, Inc.",03/11/2015 12:00:00 AM,      Wtr/Stm - Equip Rental,$6958.35
3443,2083,"Johnson Controls, Inc.",03/11/2015 12:00:00 AM,      Sec - Access & Ctrl Sys,$1990.00
3444,2152,The Connecticut Water Company,03/12/2015 12:00:00 AM,      Utilities - Water,$36.58
3445,2152,The Connecticut Water Company,03/12/2015 12:00:00 AM,      Utilities - Water,$1803.59
3446,2152,The Connecticut Water Company,03/12/2015 12:00:00 AM,      Utilities - Water,$87.45
3447,2152,The Connecticut Water Company,03/12/2015 12:00:00 AM,      Utilities - Water,$6296.09
3448,2152,The Connecticut Water Company,03/12/2015 12:00:00 AM,      Utilities - Water,$90.65
3449,2152,The Connecticut Water Company,03/12/2015 12:00:00 AM,      Utilities - Water,$31.18
3450,2152,The Connecticut Water Company,03/12/2015 12:00:00 AM,      Utilities - Water,$43.33
3451,2152,The Connecticut Water Company,03/12/2015 12:00:00 AM,      Utilities - Water,$47.11
3452,2152,The Connecticut Water Company,03/12/2015 12:00:00 AM,      Utilities - Water,$72.69
3453,2152,The Connecticut Water Company,03/12/2015 12:00:00 AM,      Utilities - Water,$33.69
3454,2152,The Connecticut Water Company,03/12/2015 12:00:00 AM,      Utilities - Water,$22.57
3456,3174,Town of Suffield,03/12/2015 12:00:00 AM,      PILOT,$693909.43
3455,3173,Town of Windsor Locks,03/12/2015 12:00:00 AM,      PILOT,$3319685.85
00006811,0000157293,HOYLE TANNER & ASSOCIATES INC,03/13/2015 12:00:00 AM,CWIP: Capital Project Expense,$15123.76
00006812,0000134501,JACOBS ENGINEERING GROUP INC,03/13/2015 12:00:00 AM,CWIP: Capital Project Expense,$3726.75
00006810,0000025243,MCFARLAND-JOHNSON INC,03/13/2015 12:00:00 AM,CWIP: Capital Project Expense,$365.63
3458,2030,City of Groton,03/16/2015 12:00:00 AM,      Utilities-Electricty-Public,$61.52
3459,2030,City of Groton,03/16/2015 12:00:00 AM,      Utilities-Electricty-Public,$248.93
3460,2030,City of Groton,03/16/2015 12:00:00 AM,      Utilities-Electricty-Public,$709.83
3461,2030,City of Groton,03/16/2015 12:00:00 AM,      Utilities-Electricty-Public,$1345.52
3462,2030,City of Groton,03/16/2015 12:00:00 AM,      Utilities-Electricty-Public,$1589.18
3463,2030,City of Groton,03/16/2015 12:00:00 AM,      Utilities - Water,$2013.33
3464,2030,City of Groton,03/16/2015 12:00:00 AM,      Utilities-Electricty-Public,$197.66
3465,2030,City of Groton,03/16/2015 12:00:00 AM,      Utilities-Electricty-Public,$110.15
3466,2030,City of Groton,03/16/2015 12:00:00 AM,      Utilities-Electricty-Public,$202.99
3467,2030,City of Groton,03/16/2015 12:00:00 AM,      Utilities-Electricty-Public,$2473.77
00006813,0000157293,HOYLE TANNER & ASSOCIATES INC,03/16/2015 12:00:00 AM,CWIP: Capital Project Expense,$2407.94
00006814,0000157293,HOYLE TANNER & ASSOCIATES INC,03/16/2015 12:00:00 AM,CWIP: Capital Project Expense,$13953.36
3489,2144,Sprint,03/16/2015 12:00:00 AM,      Utilities - Tele-Mobile,$1686.02
3487,3173,Town of Windsor Locks,03/16/2015 12:00:00 AM,      Utilities - Sewer,$573.27
3490,2224,"Verizon Wireless Services, LLC",03/16/2015 12:00:00 AM,      Utilities - Tele-Mobile,$761.80
3506,3179,Comcast Corporation,03/17/2015 12:00:00 AM,      Utilities - Tele-Land Line,$43.21
3506,3179,Comcast Corporation,03/17/2015 12:00:00 AM,      Utilities - Cable,$27.42
3506,3179,Comcast Corporation,03/17/2015 12:00:00 AM,      Utilities - Internet,$164.96
3491,2035,Connecticut Natural Gas,03/17/2015 12:00:00 AM,      Utilities - Natural Gas,$443.24
3492,2035,Connecticut Natural Gas,03/17/2015 12:00:00 AM,      Utilities - Natural Gas,$1117.77
3493,2035,Connecticut Natural Gas,03/17/2015 12:00:00 AM,      Utilities - Natural Gas,$1086.33
3509,2056,Eversource Energy - CL&P,03/17/2015 12:00:00 AM,      Utilities-Electricty-Public,$17.60
3510,2056,Eversource Energy - CL&P,03/17/2015 12:00:00 AM,      Utilities-Electricty-Public,$1138.89
3511,2056,Eversource Energy - CL&P,03/17/2015 12:00:00 AM,      Utilities-Electricty-Public,$56.99
3512,2056,Eversource Energy - CL&P,03/17/2015 12:00:00 AM,      Utilities-Electricty-Public,$110.66
3513,2056,Eversource Energy - CL&P,03/17/2015 12:00:00 AM,      Utilities-Electricty-Public,$2894.93
3514,2056,Eversource Energy - CL&P,03/17/2015 12:00:00 AM,      Utilities-Electricty-Public,$45.05
3515,2056,Eversource Energy - CL&P,03/17/2015 12:00:00 AM,      Utilities-Electricty-Public,$1635.27
3516,2056,Eversource Energy - CL&P,03/17/2015 12:00:00 AM,      Utilities-Electricty-Public,$186.67
